,시군구,도로명
8394,서초구,방배로16길
8395,서초구,방배로18길
8396,서초구,방배로19길
8397,서초구,방배로1길
8398,서초구,방배로20길
8399,서초구,방배로22길
8400,서초구,방배로23길
8401,서초구,방배로25길
8402,서초구,방배로26길
8403,서초구,방배로27길
8404,서초구,방배로28길
8405,서초구,방배로2길
8406,서초구,방배로30길
8407,서초구,방배로31길
8408,서초구,방배로32길
8409,서초구,방배로33길
8410,서초구,방배로34길
8411,서초구,방배로35길
8412,서초구,방배로36길
8413,서초구,방배로37길
8414,서초구,방배로39길
8415,서초구,방배로3길
8416,서초구,방배로40길
8417,서초구,방배로42길
8418,서초구,방배로43길
8419,서초구,방배로45길
8420,서초구,방배로4길
8421,서초구,방배로5길
8422,서초구,방배로6길
8423,서초구,방배로8길
8424,서초구,방배로9길
8425,서초구,방배선행길
8426,서초구,방배중앙로
8427,서초구,방배중앙로11길
8428,서초구,방배중앙로13길
8429,서초구,방배중앙로15길
8430,서초구,방배중앙로19길
8431,서초구,방배중앙로21길
8432,서초구,방배중앙로23길
8433,서초구,방배중앙로25길
8434,서초구,방배중앙로27길
8435,서초구,방배중앙로29길
8436,서초구,방배중앙로3길
8437,서초구,방배중앙로5길
8438,서초구,방배중앙로7길
8439,서초구,방배중앙로9길
8440,서초구,방배천로
8441,서초구,방배천로14길
8442,서초구,방배천로16길
8443,서초구,방배천로18길
8444,서초구,방배천로20길
8445,서초구,방배천로22길
8446,서초구,방배천로24길
8447,서초구,방배천로26길
8448,서초구,방배천로2길
8449,서초구,방배천로2안길
8450,서초구,방배천로30길
8451,서초구,방배천로32길
8452,서초구,방배천로34길
8453,서초구,방배천로4길
8454,서초구,방배천로4안길
8455,서초구,방배천로6길
8456,서초구,방배천로8길
8457,서초구,법원로
8458,서초구,법원로1길
8459,서초구,법원로2길
8460,서초구,법원로3길
8461,서초구,법원로4길
8462,서초구,본마을1길
8463,서초구,본마을2길
8464,서초구,본마을3길
8465,서초구,본마을4길
8466,서초구,본마을길
8467,서초구,사임당로
8468,서초구,사임당로10길
8469,서초구,사임당로12길
8470,서초구,사임당로14길
8471,서초구,사임당로16길
8472,서초구,사임당로17길
8473,서초구,사임당로18길
8474,서초구,사임당로19길
8475,서초구,사임당로1길
8476,서초구,사임당로20길
8477,서초구,사임당로23길
8478,서초구,사임당로8길
8479,서초구,사평대로
8480,서초구,사평대로10길
8481,서초구,사평대로12길
8482,서초구,사평대로14길
8483,서초구,사평대로16길
8484,서초구,사평대로18길
8485,서초구,사평대로20길
8486,서초구,사평대로22길
8487,서초구,사평대로26길
8488,서초구,사평대로28길
8489,서초구,사평대로2길
8490,서초구,사평대로45길
8491,서초구,사평대로52길
8492,서초구,사평대로53길
8493,서초구,사평대로55길
8494,서초구,사평대로56길
8495,서초구,사평대로57길
8496,서초구,사평대로58길
8497,서초구,사평대로6길
8498,서초구,사평대로8길
8499,서초구,새원1길
8500,서초구,새원2길
8501,서초구,새원3길
8502,서초구,새원4길
8503,서초구,새원6길
8504,서초구,새원8길
8505,서초구,새원길
8506,서초구,새원말길
8507,서초구,새정1길
8508,서초구,새정2길
8509,서초구,새정3길
8510,서초구,새정길
8511,서초구,샘마루길
8512,서초구,샘마을1길
8513,서초구,샘마을2길
8514,서초구,샘마을길
8515,서초구,서래로
8516,서초구,서래로10길
8517,서초구,서래로1길
8518,서초구,서래로2길
8519,서초구,서래로3길
8520,서초구,서래로4길
8521,서초구,서래로5길
8522,서초구,서래로6길
8523,서초구,서래로7길
8524,서초구,서래로8길
8525,서초구,서리풀2길
8526,서초구,서리풀3길
8527,서초구,서리풀4길
8528,서초구,서리풀6길
8529,서초구,서리풀8길
8530,서초구,서리풀길
8531,서초구,서운로
8532,서초구,서운로11길
8533,서초구,서운로15길
8534,서초구,서운로19길
8535,서초구,서운로1길
8536,서초구,서운로21길
8537,서초구,서운로23길
8538,서초구,서운로26길
8539,서초구,서운로3길
8540,서초구,서운로6길
8541,서초구,서운로9길
8542,서초구,서초대로
8543,서초구,서초대로10길
8544,서초구,서초대로12길
8545,서초구,서초대로14길
8546,서초구,서초대로15길
8547,서초구,서초대로16길
8548,서초구,서초대로18길
8549,서초구,서초대로19길
8550,서초구,서초대로1길
8551,서초구,서초대로22길
8552,서초구,서초대로23길
8553,서초구,서초대로24길
8554,서초구,서초대로25길
8555,서초구,서초대로26길
8556,서초구,서초대로27길
8557,서초구,서초대로28길
8558,서초구,서초대로29길
8559,서초구,서초대로2길
8560,서초구,서초대로30길
8561,서초구,서초대로32길
8562,서초구,서초대로33길
8563,서초구,서초대로34가길
8564,서초구,서초대로34길
8565,서초구,서초대로38길
8566,서초구,서초대로3길
8567,서초구,서초대로40길
8568,서초구,서초대로41길
8569,서초구,서초대로42길
8570,서초구,서초대로45길
8571,서초구,서초대로46길
8572,서초구,서초대로48길
8573,서초구,서초대로49길
8574,서초구,서초대로4길
8575,서초구,서초대로50길
8576,서초구,서초대로51길
8577,서초구,서초대로52길
8578,서초구,서초대로53길
8579,서초구,서초대로54길
8580,서초구,서초대로55길
8581,서초구,서초대로56길
8582,서초구,서초대로58길
8583,서초구,서초대로60길
8584,서초구,서초대로62길
8585,서초구,서초대로64길
8586,서초구,서초대로65길
8587,서초구,서초대로66길
8588,서초구,서초대로68길
8589,서초구,서초대로6길
8590,서초구,서초대로70길
8591,서초구,서초대로71길
8592,서초구,서초대로72길
8593,서초구,서초대로73길
8594,서초구,서초대로74길
8595,서초구,서초대로75길
8596,서초구,서초대로77길
8597,서초구,서초대로78길
8598,서초구,서초대로7길
8599,서초구,서초대로8길
8600,서초구,서초중앙로
8601,서초구,서초중앙로12길
8602,서초구,서초중앙로18길
8603,서초구,서초중앙로20길
8604,서초구,서초중앙로22길
8605,서초구,서초중앙로24길
8606,서초구,서초중앙로26길
8607,서초구,서초중앙로28길
8608,서초구,서초중앙로29길
8609,서초구,서초중앙로2길
8610,서초구,서초중앙로31길
8611,서초구,서초중앙로33길
8612,서초구,서초중앙로5길
8613,서초구,서초중앙로6길
8614,서초구,서초중앙로8길
8615,서초구,성촌1길
8616,서초구,성촌3길
8617,서초구,성촌4길
8618,서초구,성촌5길
8619,서초구,성촌6길
8620,서초구,성촌7길
8621,서초구,성촌8길
8622,서초구,성촌길
8623,서초구,송동길
8624,서초구,식유촌길
8625,서초구,신반포로
8626,서초구,신반포로11길
8627,서초구,신반포로15길
8628,서초구,신반포로16길
8629,서초구,신반포로19길
8630,서초구,신반포로23길
8631,서초구,신반포로33길
8632,서초구,신반포로3길
8633,서초구,신반포로40길
8634,서초구,신반포로41길
8635,서초구,신반포로42길
8636,서초구,신반포로43길
8637,서초구,신반포로45길
8638,서초구,신반포로47길
8639,서초구,신반포로49길
8640,서초구,신흥말길
8641,서초구,신흥안길
8642,서초구,안골1길
8643,서초구,안골2길
8644,서초구,안골3길
8645,서초구,안골4길
8646,서초구,안골길
8647,서초구,양재대로
8648,서초구,양재대로11길
8649,서초구,양재대로12길
8650,서초구,양재대로2길
8651,서초구,양재천동자전거길
8652,서초구,양재천동자전거길
8653,서초구,양재천동자전거길
8654,서초구,양재천로
8655,서초구,양재천로11길
8656,서초구,양재천로13길
8657,서초구,양재천로15길
8658,서초구,양재천로17길
8659,서초구,양재천로19길
8660,서초구,양재천로21길
8661,서초구,양재천로23길
8662,서초구,양재천로29길
8663,서초구,양재천로31길
8664,서초구,양재천로3길
8665,서초구,양재천로7길
8666,서초구,양재천로9길
8667,서초구,양재천서자전거길
8668,서초구,언남10길
8669,서초구,언남11길
8670,서초구,언남12길
8671,서초구,언남14길
8672,서초구,언남16길
8673,서초구,언남17길
8674,서초구,언남18길
8675,서초구,언남19길
8676,서초구,언남1길
8677,서초구,언남20길
8678,서초구,언남3길
8679,서초구,언남5길
8680,서초구,언남7길
8681,서초구,언남9길
8682,서초구,언남길
8683,서초구,언주로
8684,서초구,염곡말길
8685,서초구,염곡안1길
8686,서초구,염곡안2길
8687,서초구,염곡안3길
8688,서초구,염곡안길
8689,서초구,올림픽대로
8690,서초구,용인서울고속도로
8691,서초구,우면산로
8692,서초구,원터1길
8693,서초구,원터2길
8694,서초구,원터3길
8695,서초구,원터4길
8696,서초구,원터5길
8697,서초구,원터6길
8698,서초구,원터길
8699,서초구,잠원로
8700,서초구,잠원로12길
8701,서초구,잠원로14길
8702,서초구,잠원로3길
8703,서초구,잠원로4길
8704,서초구,잠원로8길
8705,서초구,전원말11길
8706,서초구,전원말2길
8707,서초구,전원말4길
8708,서초구,전원말5길
8709,서초구,전원말6길
8710,서초구,전원말7길
8711,서초구,전원말8길
8712,서초구,전원말9길
8713,서초구,전원말길
8714,서초구,전원말안11길
8715,서초구,전원말안13길
8716,서초구,전원말안15길
8717,서초구,전원말안1길
8718,서초구,전원말안3길
8719,서초구,전원말안5길
8720,서초구,전원말안7길
8721,서초구,전원말안9길
8722,서초구,전원말안길
8723,서초구,주흥10길
8724,서초구,주흥11길
8725,서초구,주흥13길
8726,서초구,주흥15길
8727,서초구,주흥16길
8728,서초구,주흥17길
8729,서초구,주흥1길
8730,서초구,주흥3길
8731,서초구,주흥5길
8732,서초구,주흥6길
8733,서초구,주흥7길
8734,서초구,주흥9길
8735,서초구,주흥길
8736,서초구,중앙로
8737,서초구,청계산로
8738,서초구,청계산로11길
8739,서초구,청계산로15길
8740,서초구,청계산로7길
8741,서초구,청계산로9길
8742,서초구,청두곶10길
8743,서초구,청두곶11길
8744,서초구,청두곶12길
8745,서초구,청두곶13길
8746,서초구,청두곶14길
8747,서초구,청두곶15길
8748,서초구,청두곶2길
8749,서초구,청두곶3길
8750,서초구,청두곶4길
8751,서초구,청두곶6길
8752,서초구,청두곶7길
8753,서초구,청두곶8길
8754,서초구,청두곶9길
8755,서초구,청두곶길
8756,서초구,청룡마을1길
8757,서초구,청룡마을2길
8758,서초구,청룡마을3길
8759,서초구,청룡마을4길
8760,서초구,청룡마을길
8761,서초구,탑성말1길
8762,서초구,탑성말길
8763,서초구,태봉로
8764,서초구,태봉로2길
8765,서초구,한강남자전거길
8766,서초구,헌릉로
8767,서초구,헌릉로422길
8768,서초구,헌릉로468길
8769,서초구,헌릉로8길
8770,서초구,헌인릉1길
8771,서초구,헌인릉2길
8772,서초구,헌인릉길
8773,서초구,형촌10길
8774,서초구,형촌1길
8775,서초구,형촌2길
8776,서초구,형촌3길
8777,서초구,형촌5길
8778,서초구,형촌6길
8779,서초구,형촌7길
8780,서초구,형촌8길
8781,서초구,형촌9길
8782,서초구,형촌길
8783,서초구,홍씨마을길
8784,서초구,효령로
8785,서초구,효령로10길
8786,서초구,효령로12길
8787,서초구,효령로14가길
8788,서초구,효령로14길
8789,서초구,효령로14나길
8790,서초구,효령로14다길
8791,서초구,효령로14라길
8792,서초구,효령로14마길
8793,서초구,효령로14바길
8794,서초구,효령로16길
8795,서초구,효령로18길
8796,서초구,효령로19길
8797,서초구,효령로20가길
8798,서초구,효령로20길
8799,서초구,효령로20나길
8800,서초구,효령로20다길
8801,서초구,효령로20라길
8802,서초구,효령로20마길
8803,서초구,효령로21길
8804,서초구,효령로23길
8805,서초구,효령로25길
8806,서초구,효령로26길
8807,서초구,효령로27길
8808,서초구,효령로28길
8809,서초구,효령로29길
8810,서초구,효령로2길
8811,서초구,효령로31길
8812,서초구,효령로33길
8813,서초구,효령로34길
8814,서초구,효령로36길
8815,서초구,효령로37길
8816,서초구,효령로40길
8817,서초구,효령로43길
8818,서초구,효령로45길
8819,서초구,효령로46길
8820,서초구,효령로47길
8821,서초구,효령로49길
8822,서초구,효령로4길
8823,서초구,효령로51길
8824,서초구,효령로52길
8825,서초구,효령로53길
8826,서초구,효령로55길
8827,서초구,효령로57길
8828,서초구,효령로5길
8829,서초구,효령로60길
8830,서초구,효령로61길
8831,서초구,효령로66길
8832,서초구,효령로67길
8833,서초구,효령로68길
8834,서초구,효령로69길
8835,서초구,효령로70길
8836,서초구,효령로72길
8837,서초구,효령로74길
8838,서초구,효령로77길
8839,서초구,효령로79길
8840,서초구,효령로7길
8841,서초구,효령로8길
8842,성동구,가람길
8843,성동구,강변북로
8844,성동구,고산자로
8845,성동구,고산자로10길
8846,성동구,고산자로12길
8847,성동구,고산자로14길
8848,성동구,고산자로16길
8849,성동구,고산자로17길
8850,성동구,고산자로18길
8851,성동구,고산자로20길
8852,성동구,고산자로22길
8853,성동구,고산자로24길
8854,성동구,고산자로26길
8855,성동구,고산자로2길
8856,성동구,고산자로2다길
8857,성동구,고산자로4길
8858,성동구,고산자로6가길
8859,성동구,고산자로6길
8860,성동구,고산자로8가길
8861,성동구,고산자로8길
8862,성동구,고산자로8나길
8863,성동구,고산자로8다길
8864,성동구,고산자로8라길
8865,성동구,광나루로
8866,성동구,광나루로11길
8867,성동구,광나루로2가길
8868,성동구,광나루로2길
8869,성동구,광나루로4가길
8870,성동구,광나루로4길
8871,성동구,광나루로4나길
8872,성동구,광나루로4다길
8873,성동구,광나루로6길
8874,성동구,광나루로8길
8875,성동구,광나루로9가길
8876,성동구,광나루로9길
8877,성동구,금호로
8878,성동구,금호로11길
8879,성동구,금호로13길
8880,성동구,금호로16길
8881,성동구,금호로1길
8882,성동구,금호로3가길
8883,성동구,금호로3길
8884,성동구,금호산10가길
8885,성동구,금호산10길
8886,성동구,금호산12길
8887,성동구,금호산14길
8888,성동구,금호산15가길
8889,성동구,금호산15길
8890,성동구,금호산17길
8891,성동구,금호산2가길
8892,성동구,금호산2길
8893,성동구,금호산2나길
8894,성동구,금호산4길
8895,성동구,금호산6길
8896,성동구,금호산8길
8897,성동구,금호산9가길
8898,성동구,금호산9길
8899,성동구,금호산9나길
8900,성동구,금호산길
8901,성동구,난계로
8902,성동구,난계로24길
8903,성동구,난계로4길
8904,성동구,독서당로
8905,성동구,독서당로39길
8906,성동구,독서당로40길
8907,성동구,독서당로42길
8908,성동구,독서당로44길
8909,성동구,독서당로46가길
8910,성동구,독서당로46길
8911,성동구,독서당로47가길
8912,성동구,독서당로47길
8913,성동구,독서당로48길
8914,성동구,독서당로50길
8915,성동구,독서당로51길
8916,성동구,독서당로55길
8917,성동구,독서당로57가길
8918,성동구,독서당로57길
8919,성동구,독서당로59가길
8920,성동구,독서당로59길
8921,성동구,독서당로59나길
8922,성동구,독서당로59다길
8923,성동구,독서당로60가길
8924,성동구,독서당로60길
8925,성동구,독서당로60나길
8926,성동구,독서당로62가길
8927,성동구,독서당로62길
8928,성동구,독서당로63가길
8929,성동구,독서당로63길
8930,성동구,동부간선로
8931,성동구,동일로
8932,성동구,동일로43가길
8933,성동구,동일로43길
8934,성동구,동일로43나길
8935,성동구,동일로55가길
8936,성동구,동일로55길
8937,성동구,동일로55나길
8938,성동구,동일로55다길
8939,성동구,동일로57길
8940,성동구,동일로59가길
8941,성동구,동일로59길
8942,성동구,동호로
8943,성동구,동호로2가길
8944,성동구,동호로2길
8945,성동구,동호로2나길
8946,성동구,동호로4길
8947,성동구,둘레11가길
8948,성동구,둘레11길
8949,성동구,둘레13길
8950,성동구,둘레15가길
8951,성동구,둘레15길
8952,성동구,둘레17길
8953,성동구,둘레19길
8954,성동구,둘레1길
8955,성동구,둘레21가길
8956,성동구,둘레21길
8957,성동구,둘레23길
8958,성동구,둘레3가길
8959,성동구,둘레3길
8960,성동구,둘레3나길
8961,성동구,둘레5길
8962,성동구,둘레7가길
8963,성동구,둘레7길
8964,성동구,둘레9가길
8965,성동구,둘레9길
8966,성동구,둘레9나길
8967,성동구,둘레길
8968,성동구,뚝섬로
8969,성동구,뚝섬로11길
8970,성동구,뚝섬로13길
8971,성동구,뚝섬로15길
8972,성동구,뚝섬로17가길
8973,성동구,뚝섬로17길
8974,성동구,뚝섬로1가길
8975,성동구,뚝섬로1길
8976,성동구,뚝섬로1나길
8977,성동구,뚝섬로3가길
8978,성동구,뚝섬로3길
8979,성동구,뚝섬로3나길
8980,성동구,뚝섬로4길
8981,성동구,뚝섬로5길
8982,성동구,뚝섬로7길
8983,성동구,뚝섬로9길
8984,성동구,마장로
8985,성동구,마장로19길
8986,성동구,마장로21길
8987,성동구,마장로23길
8988,성동구,마장로25길
8989,성동구,마장로26길
8990,성동구,마장로27가길
8991,성동구,마장로27길
8992,성동구,마장로29길
8993,성동구,마장로31가길
8994,성동구,마장로31길
8995,성동구,마장로31나길
8996,성동구,마장로31다길
8997,성동구,마장로33길
8998,성동구,마장로35가길
8999,성동구,마장로35길
9000,성동구,마장로35나길
9001,성동구,마장로35다길
9002,성동구,마장로35라길
9003,성동구,마장로37길
9004,성동구,마장로39가길
9005,성동구,마장로39길
9006,성동구,마장로39나길
9007,성동구,마장로40길
9008,성동구,마장로42길
9009,성동구,마장로44길
9010,성동구,마장로46길
9011,성동구,마조로
9012,성동구,마조로11길
9013,성동구,마조로12길
9014,성동구,마조로14가길
9015,성동구,마조로14길
9016,성동구,마조로15가길
9017,성동구,마조로15길
9018,성동구,마조로15나길
9019,성동구,마조로16길
9020,성동구,마조로18길
9021,성동구,마조로19길
9022,성동구,마조로1가길
9023,성동구,마조로1길
9024,성동구,마조로3가길
9025,성동구,마조로3길
9026,성동구,마조로3나길
9027,성동구,마조로5길
9028,성동구,마조로7길
9029,성동구,마조로9길
9030,성동구,매봉18길
9031,성동구,매봉길
9032,성동구,무수막10길
9033,성동구,무수막12길
9034,성동구,무수막14길
9035,성동구,무수막16길
9036,성동구,무수막18길
9037,성동구,무수막1길
9038,성동구,무수막3길
9039,성동구,무수막5가길
9040,성동구,무수막5길
9041,성동구,무수막7가길
9042,성동구,무수막7길
9043,성동구,무수막길
9044,성동구,무학로
9045,성동구,무학로10길
9046,성동구,무학로12길
9047,성동구,무학로14가길
9048,성동구,무학로14길
9049,성동구,무학로2가길
9050,성동구,무학로2길
9051,성동구,무학로2나길
9052,성동구,무학로2다길
9053,성동구,무학로4길
9054,성동구,무학로6길
9055,성동구,무학로8길
9056,성동구,무학봉11가길
9057,성동구,무학봉11길
9058,성동구,무학봉12길
9059,성동구,무학봉13길
9060,성동구,무학봉15가길
9061,성동구,무학봉15길
9062,성동구,무학봉15나길
9063,성동구,무학봉15다길
9064,성동구,무학봉15라길
9065,성동구,무학봉16길
9066,성동구,무학봉18길
9067,성동구,무학봉20길
9068,성동구,무학봉21길
9069,성동구,무학봉22길
9070,성동구,무학봉23길
9071,성동구,무학봉25길
9072,성동구,무학봉26길
9073,성동구,무학봉28길
9074,성동구,무학봉7길
9075,성동구,무학봉길
9076,성동구,사근동10가길
9077,성동구,사근동10길
9078,성동구,사근동11가길
9079,성동구,사근동11길
9080,성동구,사근동11나길
9081,성동구,사근동11다길
9082,성동구,사근동12길
9083,성동구,사근동2길
9084,성동구,사근동4길
9085,성동구,사근동5길
9086,성동구,사근동7길
9087,성동구,사근동8가길
9088,성동구,사근동8길
9089,성동구,사근동8나길
9090,성동구,사근동9가길
9091,성동구,사근동9길
9092,성동구,사근동길
9093,성동구,살곶이2가길
9094,성동구,살곶이2길
9095,성동구,살곶이2나길
9096,성동구,살곶이4길
9097,성동구,살곶이6길
9098,성동구,살곶이8길
9099,성동구,살곶이길
9100,성동구,상원10가길
9101,성동구,상원10길
9102,성동구,상원10나길
9103,성동구,상원10다길
9104,성동구,상원12길
9105,성동구,상원1길
9106,성동구,상원2길
9107,성동구,상원4길
9108,성동구,상원6가길
9109,성동구,상원6길
9110,성동구,상원6나길
9111,성동구,상원8길
9112,성동구,상원길
9113,성동구,서울숲2길
9114,성동구,서울숲4길
9115,성동구,서울숲6길
9116,성동구,서울숲7길
9117,성동구,서울숲9길
9118,성동구,서울숲길
9119,성동구,성덕정11길
9120,성동구,성덕정13길
9121,성동구,성덕정15길
9122,성동구,성덕정17가길
9123,성동구,성덕정17길
9124,성동구,성덕정19가길
9125,성동구,성덕정19길
9126,성동구,성덕정1길
9127,성동구,성덕정21길
9128,성동구,성덕정23길
9129,성동구,성덕정3가길
9130,성동구,성덕정3길
9131,성동구,성덕정5길
9132,성동구,성덕정7길
9133,성동구,성덕정9가길
9134,성동구,성덕정9길
9135,성동구,성덕정길
9136,성동구,성수이로
9137,성동구,성수이로10길
9138,성동구,성수이로12길
9139,성동구,성수이로14길
9140,성동구,성수이로16길
9141,성동구,성수이로18길
9142,성동구,성수이로20길
9143,성동구,성수이로22길
9144,성동구,성수이로24길
9145,성동구,성수이로26길
9146,성동구,성수이로2길
9147,성동구,성수이로3길
9148,성동구,성수이로5길
9149,성동구,성수이로6길
9150,성동구,성수이로7가길
9151,성동구,성수이로7길
9152,성동구,성수이로8길
9153,성동구,성수일로
9154,성동구,성수일로10가길
9155,성동구,성수일로10길
9156,성동구,성수일로11길
9157,성동구,성수일로12가길
9158,성동구,성수일로12길
9159,성동구,성수일로1길
9160,성동구,성수일로3길
9161,성동구,성수일로4가길
9162,성동구,성수일로4길
9163,성동구,성수일로6길
9164,성동구,성수일로8길
9165,성동구,송정10길
9166,성동구,송정12가길
9167,성동구,송정12길
9168,성동구,송정12나길
9169,성동구,송정12다길
9170,성동구,송정12라길
9171,성동구,송정12마길
9172,성동구,송정12바길
9173,성동구,송정14길
9174,성동구,송정16길
9175,성동구,송정18가길
9176,성동구,송정18길
9177,성동구,송정2길
9178,성동구,송정4가길
9179,성동구,송정4길
9180,성동구,송정6길
9181,성동구,송정8길
9182,성동구,송정길
9183,성동구,아차산로
9184,성동구,아차산로11가길
9185,성동구,아차산로11길
9186,성동구,아차산로13길
9187,성동구,아차산로15길
9188,성동구,아차산로17길
9189,성동구,아차산로1가길
9190,성동구,아차산로1길
9191,성동구,아차산로3길
9192,성동구,아차산로5길
9193,성동구,아차산로7가길
9194,성동구,아차산로7길
9195,성동구,아차산로7나길
9196,성동구,아차산로9길
9197,성동구,연무장11길
9198,성동구,연무장13길
9199,성동구,연무장15길
9200,성동구,연무장17길
9201,성동구,연무장18길
9202,성동구,연무장19길
9203,성동구,연무장1길
9204,성동구,연무장3길
9205,성동구,연무장5가길
9206,성동구,연무장5길
9207,성동구,연무장7가길
9208,성동구,연무장7길
9209,성동구,연무장9길
9210,성동구,연무장길
9211,성동구,왕십리광장로
9212,성동구,왕십리로
9213,성동구,왕십리로10길
9214,성동구,왕십리로11길
9215,성동구,왕십리로13가길
9216,성동구,왕십리로13길
9217,성동구,왕십리로13나길
9218,성동구,왕십리로13다길
9219,성동구,왕십리로14가길
9220,성동구,왕십리로14길
9221,성동구,왕십리로14나길
9222,성동구,왕십리로16가길
9223,성동구,왕십리로16길
9224,성동구,왕십리로17길
9225,성동구,왕십리로19길
9226,성동구,왕십리로19나길
9227,성동구,왕십리로20길
9228,성동구,왕십리로21가길
9229,성동구,왕십리로21길
9230,성동구,왕십리로21나길
9231,성동구,왕십리로21다길
9232,성동구,왕십리로21라길
9233,성동구,왕십리로21마길
9234,성동구,왕십리로22길
9235,성동구,왕십리로24가길
9236,성동구,왕십리로24길
9237,성동구,왕십리로24나길
9238,성동구,왕십리로26길
9239,성동구,왕십리로28가길
9240,성동구,왕십리로28길
9241,성동구,왕십리로2길
9242,성동구,왕십리로30길
9243,성동구,왕십리로31가길
9244,성동구,왕십리로31길
9245,성동구,왕십리로31나길
9246,성동구,왕십리로33가길
9247,성동구,왕십리로33길
9248,성동구,왕십리로33나길
9249,성동구,왕십리로4가길
9250,성동구,왕십리로4길
9251,성동구,왕십리로5길
9252,성동구,왕십리로6길
9253,성동구,왕십리로8길
9254,성동구,용답11길
9255,성동구,용답13길
9256,성동구,용답15가길
9257,성동구,용답15길
9258,성동구,용답17길
9259,성동구,용답19가길
9260,성동구,용답19길
9261,성동구,용답1길
9262,성동구,용답21길
9263,성동구,용답23가길
9264,성동구,용답23길
9265,성동구,용답23나길
9266,성동구,용답23다길
9267,성동구,용답23라길
9268,성동구,용답25가길
9269,성동구,용답25길
9270,성동구,용답25나길
9271,성동구,용답25다길
9272,성동구,용답25라길
9273,성동구,용답27길
9274,성동구,용답29가길
9275,성동구,용답29길
9276,성동구,용답3길
9277,성동구,용답5길
9278,성동구,용답7가길
9279,성동구,용답7길
9280,성동구,용답7나길
9281,성동구,용답9가길
9282,성동구,용답9길
9283,성동구,용답9나길
9284,성동구,용답길
9285,성동구,용답중앙11가길
9286,성동구,용답중앙11길
9287,성동구,용답중앙11나길
9288,성동구,용답중앙11다길
9289,성동구,용답중앙13가길
9290,성동구,용답중앙13길
9291,성동구,용답중앙15길
9292,성동구,용답중앙17길
9293,성동구,용답중앙19길
9294,성동구,용답중앙1가길
9295,성동구,용답중앙1길
9296,성동구,용답중앙21길
9297,성동구,용답중앙23길
9298,성동구,용답중앙25길
9299,성동구,용답중앙27길
9300,성동구,용답중앙3가길
9301,성동구,용답중앙3길
9302,성동구,용답중앙3나길
9303,성동구,용답중앙5길
9304,성동구,용답중앙7길
9305,성동구,용답중앙9길
9306,성동구,용답중앙길
9307,성동구,자동차시장1길
9308,성동구,자동차시장3길
9309,성동구,자동차시장길
9310,성동구,장터1가길
9311,성동구,장터1길
9312,성동구,장터2길
9313,성동구,장터3길
9314,성동구,장터5가길
9315,성동구,장터5길
9316,성동구,장터길
9317,성동구,천호대로
9318,성동구,천호대로78길
9319,성동구,청계천로
9320,성동구,청계천로10가길
9321,성동구,청계천로10길
9322,성동구,청계천로10나길
9323,성동구,청계천로10다길
9324,성동구,청계천로12가길
9325,성동구,청계천로12길
9326,성동구,청계천로12나길
9327,성동구,청계천로12다길
9328,성동구,한림말1길
9329,성동구,한림말3길
9330,성동구,한림말5길
9331,성동구,한림말길
9332,성동구,행당로
9333,성동구,행당로11길
9334,성동구,행당로13길
9335,성동구,행당로15길
9336,성동구,행당로17길
9337,성동구,행당로1길
9338,성동구,행당로3길
9339,성동구,행당로5길
9340,성동구,행당로6길
9341,성동구,행당로8길
9342,성동구,행당로9길
9343,성북구,개운사1길
9344,성북구,개운사2길
9345,성북구,개운사길
9346,성북구,고려대로
9347,성북구,고려대로10길
9348,성북구,고려대로11길
9349,성북구,고려대로12길
9350,성북구,고려대로13길
9351,성북구,고려대로14길
9352,성북구,고려대로16길
9353,성북구,고려대로17가길
9354,성북구,고려대로17길
9355,성북구,고려대로1길
9356,성북구,고려대로22길
9357,성북구,고려대로24가길
9358,성북구,고려대로24길
9359,성북구,고려대로26길
9360,성북구,고려대로27길
9361,성북구,고려대로28길
9362,성북구,고려대로2길
9363,성북구,고려대로30길
9364,성북구,고려대로5길
9365,성북구,고려대로6길
9366,성북구,고려대로7가길
9367,성북구,고려대로7길
9368,성북구,고려대로7나길
9369,성북구,고려대로7다길
9370,성북구,고려대로7라길
9371,성북구,고려대로7마길
9372,성북구,고려대로8길
9373,성북구,길음로
9374,성북구,길음로13길
9375,성북구,길음로15가길
9376,성북구,길음로15길
9377,성북구,길음로7길
9378,성북구,길음로9길
9379,성북구,낙산길
9380,성북구,대사관로
9381,성북구,대사관로11가길
9382,성북구,대사관로11길
9383,성북구,대사관로11나길
9384,성북구,대사관로13길
9385,성북구,대사관로1길
9386,성북구,대사관로3길
9387,성북구,대사관로5가길
9388,성북구,대사관로5길
9389,성북구,대사관로7길
9390,성북구,대사관로8길
9391,성북구,대사관로9길
9392,성북구,도봉로
9393,성북구,도봉로1길
9394,성북구,도봉로3가길
9395,성북구,도봉로3길
9396,성북구,도봉로3나길
9397,성북구,돌곶이로
9398,성북구,돌곶이로10길
9399,성북구,돌곶이로11길
9400,성북구,돌곶이로12길
9401,성북구,돌곶이로13길
9402,성북구,돌곶이로14길
9403,성북구,돌곶이로15길
9404,성북구,돌곶이로17가길
9405,성북구,돌곶이로17길
9406,성북구,돌곶이로18길
9407,성북구,돌곶이로19길
9408,성북구,돌곶이로21가길
9409,성북구,돌곶이로21길
9410,성북구,돌곶이로21나길
9411,성북구,돌곶이로22가길
9412,성북구,돌곶이로22길
9413,성북구,돌곶이로22나길
